knows	word	id	lfpm10r	log_rt
TRUE	látszik	ZCRF7X	2.055	-0.6543688729461026
TRUE	truccol	KT394	-2.694	-0.16261893449943418
TRUE	türemlik	KT355	-2.393	0.07297161238933059
FALSE	kettősfém	KT167	-2.756	1.203479682767753
TRUE	viszkózus	KA120	-0.482	0.3457151037023981
TRUE	komál	KT152	-2.031	-0.4840944400665586
TRUE	hatalom	KT194	1.658	-0.40696122671063073
TRUE	turné	KT102	0.819	-0.19408851671886618
TRUE	gazdag	KT262	1.977	-0.6669922230831508
FALSE	dipeptid	KT287	-1.46	-0.1870346459527513
FALSE	farkasbab	7416	-2.154	0.4920311081269605
FALSE	pauzál	KT269	-3.092	1.2721565485597979
FALSE	diffamál	7421	-3.393	-0.08932860513723744
TRUE	türemlik	KT115	-2.393	-0.4106485188189675
TRUE	tarol	W6AC09	-0.219	-0.3807261551429453
TRUE	lélek	KT251	1.694	0.023716526617316932
FALSE	pauzál	7425	-3.092	0.37377834336047105
TRUE	újgazdag	7402	-0.337	-0.19756109088073281
TRUE	glükóz	7431	0.41	-0.32711614169718295
FALSE	bajuszfű	KT296	-2.967	0.6242900141817456
TRUE	selypít	AVH37D	-1.452	-0.3358364387486578
FALSE	rekvizit	KT394	-1.973	0.7921346816310454
TRUE	turné	P99PEK	0.819	-0.3467246130855733
TRUE	reform	KT351	0.936	-0.49693093692732276
TRUE	komoly	KA113	2.29	-0.3566749439387486
TRUE	jármű	KT215	1.595	-0.4083969015865363
FALSE	móringol	KA125	-2.967	-0.12346225694743693
FALSE	magmatit	KA108	-2.666	-0.14041790747239688
TRUE	selypít	KT164	-1.452	-0.38262298713777665
FALSE	kvéker	KT329	-1.672	0.4557272043156022
TRUE	templomoz	KT346	-3.092	-0.04022321548991805
FALSE	ifjít	KT269	-3.092	0.6692283934916783
FALSE	árstop	7433	-2.365	0.5004722116864925
FALSE	aggófű	KT164	-1.365	-0.22101456914468573
TRUE	reagál	KT 189	1.189	-0.2738514908641475
TRUE	iszlám	KT155	1.246	2.699637497755641e-4
TRUE	olaj	KT355	1.54	0.03709345211111821
TRUE	nagybeteg	W6AC09	-0.276	-0.24852546390313937
TRUE	selypít	124733	-1.452	-0.3098731498436647
TRUE	ellenfél	KT385	1.362	0.43425338699977467
TRUE	hálózsák	KT230	-0.037	-0.2681343795918404
TRUE	csontdarab	VVIBD1	-1.165	0.37358220726010294
FALSE	kurtít	KT215	-2.237	0.6453739990842078
TRUE	hajlik	W6AC09	0.575	-0.5937997070734133
TRUE	mítosz	KT155	0.619	0.6929071517905118
TRUE	skubizik	KT202	-3.171	-0.750003287540177
FALSE	aggófű	KT281	-1.365	0.38794926412875425
TRUE	ingváll	KT190	-1.276	0.8776725571598366
TRUE	szegény	KT263	1.681	-0.25466001853250825
TRUE	törékeny	KT395	0.894	-0.4608536186059792
TRUE	bárányfark	KT261	-3.092	-0.05024121643675368
TRUE	skubizik	KT201	-3.171	-1.187443502374703
FALSE	bajuszfű	KT374	-2.967	0.19758366276828102
TRUE	nárcisz	KT255	-0.25	0.03074256731055412
TRUE	hatalom	KA113	1.658	-0.3078847797693205
FALSE	piláf	KT 189	-1.262	0.537373100405897
TRUE	végbél	KA127	0.305	-0.4431669752922708
FALSE	lalláz	7405	-3.268	-0.39430264089286665
TRUE	ború	KT345	-0.485	0.4210890823362752
FALSE	kollapszus	KT205	-1.065	0.41477496969955646
TRUE	százalék	KT304	1.899	-0.4807895907514561
FALSE	aggófű	KT222	-1.365	-0.0030045090204556257
TRUE	aggófű	KT294	-1.365	-0.35525452452751416
TRUE	fürkész	KT222	-0.829	-0.5327304591540591
TRUE	gyapot	KT289	-0.198	0.11293575099432883
FALSE	koenzim	KT311	0.003	0.06614348256304782
TRUE	tartalom	KT289	1.71	0.22928465613036064
TRUE	nukleon	7424	-1.266	-0.032213322352353815
FALSE	nimbus	KT246	-2.756	-0.25965842859513977
FALSE	vabank	MMIID11	-2.247	0.18232155679389778
TRUE	dipeptid	KA121	-1.46	0.27919869010208226
TRUE	csontdarab	7431	-1.165	0.018821754240537333
TRUE	pereg	W6AC09	0.061	-0.429937120023812
TRUE	biliárd	MMIID7	-0.011	-0.36513923660225595
TRUE	bacon	KT215	0.189	0.899181194954734
TRUE	kitin	KA125	-0.946	0.08093922875580938
TRUE	törődik	7425	0.7	0.396067757662618
TRUE	ellenfél	KT327	1.362	-0.043951887529189444
TRUE	ifjít	7426	-3.092	1.1379483797807395
TRUE	eszköz	KT286	1.983	-0.149294987801768
FALSE	püffeszt	KT355	-3.87	1.0796384178571936
FALSE	aggófű	KT393	-1.365	-0.15070661742471653
FALSE	döföl	KT294	-2.724	-0.24247928756910916
TRUE	töredék	7428	0.316	-0.5850105221265968
FALSE	kollapszus	M4A7D7	-1.065	0.42657407131842506
TRUE	kislány	KT358	1.415	-0.3953712232028579
TRUE	kalcium	KA113	1.004	-0.3797973613596318
TRUE	profit	KT141	0.862	-0.6382802791416544
TRUE	mítosz	KT275	0.619	-0.4960683827908775
TRUE	tarol	KT355	-0.219	0.21089281641738214
TRUE	konverzál	KT323	-2.967	0.465543698530588
TRUE	végbél	P99PEK	0.305	-0.5727010274841411
TRUE	nagyszámú	KT311	0.902	0.12494841413727202
TRUE	törköly	KT284	-0.572	-0.0888312136659023
FALSE	adszorbens	KT341	-1.303	0.6597920313082898
FALSE	kontrapunkt	K131	-1.743	0.6051680627123306
TRUE	színpad	VJQ01Q	1.058	-0.3796804091344453
TRUE	olaj	7403	1.54	-0.2618583924434632
TRUE	luftballon	7423	-1.821	0.14496577025019083
FALSE	rotor	KT171	-0.054	-0.015042574291075778
FALSE	cugehőr	7422	-2.916	-0.4863769433430807
TRUE	nukleon	KT174	-1.266	0.09734447284309544
TRUE	transzplantál	7432	-3.092	0.3899452964490887
TRUE	újgazdag	KT156	-0.337	0.5608236296518958
TRUE	csüggeszt	KT392	-1.753	-0.5343416371172584
TRUE	színpad	KT224	1.058	-0.6569695542582615
TRUE	kislány	KT 367	1.415	-0.27945599967733437
TRUE	komál	KT280	-2.031	-0.4850198098335097
TRUE	ingváll	KT254	-1.276	0.3254365669341983
TRUE	püffeszt	KT213	-3.87	-0.6023106289257746
FALSE	bacon	KT379	0.189	0.014425451107263296
TRUE	példakép	KT156	0.329	0.3750643181770801
TRUE	ellenfél	7427	1.362	0.11154137473290295
TRUE	truccol	7421	-2.694	0.4615177255942515
TRUE	bacon	KT294	0.189	-0.5610142653968043
TRUE	töredék	KT294	0.316	-0.5418004280987228
TRUE	mítosz	KT287	0.619	-0.7432096537557851
TRUE	csontdarab	KT338	-1.165	-0.557681410052417
TRUE	szokik	KT309	-0.316	-0.5684282539024382
TRUE	hidroxid	KT141	-0.536	-0.29490811755154805
TRUE	lazúroz	KT371	-3.569	0.06372569083582057
TRUE	gyűjtemény	KT194	1.112	-0.4356022023844306
TRUE	ion	KT158	0.155	-0.2683109105387773
FALSE	krakéler	7413	-1.411	-0.0494423767260338
TRUE	irány	KT373	1.373	-0.39950043221645554
TRUE	nagyszámú	KA116	0.902	-0.33074964194469625
TRUE	lélek	KT294	1.694	-0.7750841814823369
FALSE	kurzivál	7414	-3.092	0.9647113039679054
FALSE	nimbus	KT320	-2.756	0.05559552648714659
FALSE	alfél	7422	-2.365	-0.8254907075444844
TRUE	gyapot	KT223	-0.198	-0.35943589465470827
TRUE	konverzál	7422	-2.967	-0.45394132157830047
FALSE	magmatit	KT363	-2.666	1.2382901694930089
TRUE	selypít	KT171	-1.452	-0.3561607903996063
TRUE	törékeny	KT365	0.894	-0.5158632916123301
TRUE	törődik	KT278	0.7	-0.1809884457983786
TRUE	pohár	KT228	1.388	-0.30575100346695444
TRUE	komál	7407	-2.031	-0.14041215371674529
FALSE	bajadér	KT179	-1.417	0.051928092832330214
TRUE	anorák	kt353	-1.335	-0.21760889569829503
FALSE	rekvizit	7409	-1.973	0.05852830843546754
FALSE	viszonvád	KT153	-2.163	0.16390297127000963
TRUE	sárgaréz	KT228	-0.031	-0.04451631011097103
TRUE	rücsök	KT254	-1.879	-0.45096992484553944
TRUE	szegény	7423	1.681	-0.3538218749563285
TRUE	könnyelmű	7414	0.019	-0.08362076784727303
TRUE	nagyszámú	7405	0.902	-0.7454936609392693
TRUE	ellenfél	7419	1.362	-0.5093267476098623
TRUE	áradmány	KT249	-2.64	0.7476187937370273
TRUE	dolgozik	RFW9WS	1.948	-0.15496517811038865
TRUE	pohár	7405	1.388	-0.5405891969824239
FALSE	vabank	KT205	-2.247	0.07094296889690299
TRUE	tenger	KT278	1.456	-0.5055561982455457
TRUE	hidroxid	7403	-0.536	0.3498431603582776
TRUE	régész	AVH37D	0.538	0.10736899732526166
TRUE	reagál	KA116	1.189	-0.20111912932428594
TRUE	töredék	KT243	0.316	-0.21412806323104697
TRUE	szokik	KT294	-0.316	-0.38720779204967404
TRUE	szempont	KT333	1.61	-0.47890714821844976
FALSE	truccol	KT377	-2.694	0.8488552184308111
TRUE	sugár	KT115	0.422	-0.5655106284284681
FALSE	móringol	KT374	-2.967	0.687161803868476
TRUE	dolog	KT323	2.387	-0.48280522108173707
TRUE	referál	KA117	-0.432	0.10671310049421381
FALSE	cugehőr	KT289	-2.916	0.530337032206761
FALSE	skubizik	7404	-3.171	0.4536805039483534
FALSE	donhuán	KA129	-2.472	-0.19215979392978744
TRUE	orális	7428	0.569	-0.13730995118341358
TRUE	tartalom	KT303	1.71	-0.46218626455756423
TRUE	lazúroz	KT329	-3.569	0.026013690838854037
TRUE	százalék	VJQ01Q	1.899	-0.5097095801081121
FALSE	móringol	7433	-2.967	0.1932614968715766
TRUE	csatázik	KT354	-0.489	-0.45732435215693235
TRUE	ausztrál	MMIID1	1.198	-0.08653876126128722
FALSE	konverzál	KT365	-2.967	-0.2594445310459979
TRUE	látszik	KT212	2.055	-0.7935312106009205
TRUE	fürkész	B7E5K3	-0.829	-0.38290892242382557
TRUE	kötődik	KT332	1.137	-0.2072148395436173
TRUE	dipeptid	KT156	-1.46	0.19758776620516713
TRUE	heveny	7432	0.516	-0.28329172414457
FALSE	diviz	KT375	-2.569	0.34236555111948086
TRUE	horizont	KT 367	0.296	-0.4092472514521435
TRUE	reform	KT295	0.936	-0.3080752738297342
TRUE	horizont	KT207	0.296	1.0197891148753002
TRUE	derít	KT371	0.012	-0.39779460187490745
TRUE	mellényzseb	KT141	-1.973	-0.02265469057091624
TRUE	ború	KT350	-0.485	0.001553792263727233
FALSE	adszorbens	7410	-1.303	0.5002812264827129
TRUE	transzplantál	KT341	-3.092	1.205331381045097
TRUE	nimbus	KT392	-2.756	-0.8387280199904409
TRUE	sporthorgász	KA108	-0.907	-0.5177579301077673
FALSE	krakéler	KT196	-1.411	0.9120457346096732
FALSE	viszonvád	KT 189	-2.163	1.0301442793566087
FALSE	cugehőr	KT208	-2.916	-0.045818832955272476
TRUE	csontdarab	KA113	-1.165	-0.4034671054454818
TRUE	kulcscsont	KT196	-0.536	-0.1333714054230417
TRUE	orális	MMIID7	0.569	-0.31101893775113665
FALSE	adszorbens	KT372	-1.303	0.8833273606447649
TRUE	csontdarab	LE7VM2	-1.165	0.30340654241546183
TRUE	eszköz	KT214	1.983	-0.3547268427403159
FALSE	farkasbab	191	-2.154	0.09576462193191043
FALSE	móringol	KT379	-2.967	-0.1866850631474514
TRUE	káder	KT119	-0.593	-0.837029098367049
TRUE	látszik	KT125	2.055	-0.6910693407883723
TRUE	csüggeszt	KT398	-1.753	-0.42771071705550434
TRUE	tábornagy	7426	-0.321	-0.28253533963163957
FALSE	diffamál	KA116	-3.393	0.5019231137584053
FALSE	lejmol	7432	-2.031	-0.2876820724517809
FALSE	cugehőr	NRL120	-2.916	-0.1824815696096068
TRUE	cianid	KT162	-0.711	0.7708001119179525
TRUE	ellenfél	KA108	1.362	-0.45330385002372264
TRUE	változik	KT373	1.765	-0.29503571097046355
TRUE	csapattest	KT107	-1.301	0.7747271675523755
FALSE	diviz	7425	-2.569	-0.14396275344375337
TRUE	kencéz	7401	-3.569	-0.19742707280918773
TRUE	turné	D5SW7M	0.819	-0.022966727797287118
TRUE	látszik	7417	2.055	-0.5996568374725426
TRUE	változik	KT298	1.765	0.0935905202377688
FALSE	kollapszus	KT305	-1.065	0.12139871343443784
TRUE	tarol	KT220	-0.219	0.3316570909075588
TRUE	égitest	KT398	0.434	-0.34771520229720965
TRUE	profit	KT194	0.862	0.4132943794658578
TRUE	abszint	KT332	-0.659	-0.2472569566814248
TRUE	kurzív	KT180	-0.736	-0.05384918948714651
TRUE	grafikon	KT351	0.471	-0.5657747151461853
TRUE	konverzál	KT216	-2.967	-0.0516828439487118
FALSE	luftballon	KT207	-1.821	0.17896593294748142
TRUE	rejtőzik	Kt187	0.612	0.43545423837112085
TRUE	mítosz	KT355	0.619	-0.20186529764051012
FALSE	szalicil	KT125	-0.79	0.06602179553883693
TRUE	irány	KT251	1.373	-0.14502577205031292
TRUE	ingváll	KT125	-1.276	-0.11726442016329482
TRUE	transzplantál	KT322	-3.092	2.4999674141063393e-5
TRUE	viszkózus	KT205	-0.482	0.15689263180955673
TRUE	időszak	KT297	1.939	-0.5588960470292494
TRUE	időszak	KT 189	1.939	0.14275311657748807
TRUE	közhely	KT309	0.426	-0.5107089639044174
TRUE	libling	KT295	-1.946	0.014494446030755673
TRUE	glükóz	KA130	0.41	-0.3537506524218301
TRUE	kitin	K131	-0.946	-0.18026367569142537
TRUE	olaj	KT381	1.54	-0.5776422934124847
FALSE	kurzivál	KT190	-3.092	1.1833991098384942
TRUE	kurtít	KT264	-2.237	-0.030619014052917753
FALSE	döföl	7422	-2.724	-0.5223501093981173
TRUE	alkalom	KT267	1.587	-0.10443871842271821
FALSE	diviz	7414	-2.569	0.27913439495511605
TRUE	skubizik	KT333	-3.171	0.07023476669179211
TRUE	kötődik	KT194	1.137	-0.46433174436855557
TRUE	csapattest	KT176	-1.301	-0.0696019854940961
TRUE	hálózsák	191	-0.037	-0.20499670574354478
TRUE	alfél	KT190	-2.365	0.4307104134563925
TRUE	luftballon	kt353	-1.821	-0.27642566430138327
FALSE	infimum	KT390	-2.339	0.24535895186506942
TRUE	heveny	KT245	0.516	-0.4272123749866397
TRUE	árus	KT220	-0.422	-0.4633776297878625
TRUE	kötődik	KT318	1.137	0.035304400605281845
TRUE	rejtőzik	KT194	0.612	-0.36553551170604176
TRUE	kollapszus	KT287	-1.065	-0.9752979124391711
TRUE	rejtőzik	KA120	0.612	-0.5744756508424677
TRUE	rücsök	KT328	-1.879	0.07564536116807513
TRUE	nukleon	7411	-1.266	0.05690477056030077
FALSE	mellényzseb	KT160	-1.973	-0.12662387594550345
TRUE	ingváll	KT262	-1.276	0.28214803789042037
TRUE	diviz	7428	-2.569	0.13400627993114195
TRUE	nagyszámú	KT196	0.902	-0.025902594321027105
TRUE	sziszeg	KT329	-0.745	-0.34237059776328727
TRUE	transzplantál	kt342	-3.092	0.258792508651332
TRUE	iszlám	KT382	1.246	-0.6728838750897389
TRUE	glükóz	KT139	0.41	0.06450883313817884
TRUE	alfél	KT364	-2.365	1.3560928523867692
TRUE	rejtőzik	K131	0.612	-0.5789706404875374
TRUE	tenger	UVH3U2	1.456	-0.3581045367483092
FALSE	kurzivál	KT391	-3.092	-0.03501596559072212
TRUE	alkalom	7413	1.587	-0.4750885355608489
TRUE	árus	KT349	-0.422	-0.46874042742385275
TRUE	kötődik	124733	1.137	-0.1813480308582069
TRUE	luftballon	KT221	-1.821	0.6830968447043861
TRUE	rámáz	KT261	-3.171	-0.07149600170505753
FALSE	tököl	KT201	-1.12	-0.02531780798432474
TRUE	kulcscsont	KT290	-0.536	-0.3318569036745501
FALSE	kvéker	KT125	-1.672	-0.1769221598063289
FALSE	szilikát	KT388	-0.363	0.2700271372130621
FALSE	türemlik	KT213	-2.393	-6.495645569093425
TRUE	gyűjtemény	KT164	1.112	-0.30787797703855785
TRUE	extrém	KT179	1.384	-0.4218155511152692
TRUE	rakódik	KT178	0.094	-0.8359672943983935
TRUE	rakódik	KT102	0.094	-0.0778318201542868
TRUE	törődik	KT340	0.7	0.18647956694260512
FALSE	cugehőr	KT255	-2.916	0.8727295726007072
FALSE	hidegház	KT311	-2.509	1.0312787540284516
TRUE	abszint	KT392	-0.659	-0.1478853480239361
TRUE	rejtőzik	KT169	0.612	0.006940856437032097
TRUE	tangózik	KT169	-1.78	-0.14000947301573016
TRUE	tenger	KT179	1.456	-0.584822063643728
TRUE	iszlám	KT398	1.246	-0.43001398102963023
TRUE	reform	KT322	0.936	-0.15726218219009203
TRUE	időszak	KT262	1.939	-0.4128749936264218
TRUE	puritán	KT214	0.459	-0.015763595177245262
TRUE	kötődik	KT394	1.137	-0.5941981748186973
TRUE	horizont	KT260	0.296	-0.06787742239841361
TRUE	lukaszt	KT 189	-2.591	-0.1227949493685686
TRUE	ellenfél	KT325	1.362	0.4494851833212071
TRUE	hajlik	KT254	0.575	-0.5683046771068685
TRUE	viszkóz	KA108	-0.61	-0.37572671034474536
FALSE	cugehőr	7429	-2.916	-0.20419913522558852
TRUE	kalcium	KT127	1.004	-0.28738211733155433
FALSE	döföl	KT303	-2.724	0.42380588310906964
TRUE	dolgozik	KT274	1.948	-0.7988633149956754
TRUE	nagybeteg	KT225	-0.276	-0.5412848312507101
TRUE	hálózsák	KT303	-0.037	0.6096052326755681
FALSE	káder	7416	-0.593	0.44143052853039927
TRUE	konverzál	KT394	-2.967	-0.428746529376872
TRUE	bacon	MMIIE12	0.189	0.19606008282608953
FALSE	kontrapunkt	KT288	-1.743	0.08129884166967753
TRUE	ion	DSWLTC	0.155	0.08121125537295884
TRUE	keresztény	N1IXL7	1.817	-0.1625189294978819
TRUE	beton	KT251	1.056	-0.16960278438618695
TRUE	dádá	KT266	-1.428	0.06391332574365514
TRUE	heveny	KT323	0.516	-0.5466773516157951
FALSE	ingváll	KT176	-1.276	0.25008923359451835
TRUE	ború	KT194	-0.485	0.0513962888199968
TRUE	ausztrál	KT286	1.198	-0.004786436727901017
FALSE	cugehőr	KT382	-2.916	0.5836029252466228
TRUE	sporthorgász	KT306	-0.907	-0.2306718177350231
TRUE	kárpit	KT365	0.194	-0.4619243545435412
FALSE	kvéker	KT127	-1.672	0.7663488493497312
TRUE	lalláz	KT322	-3.268	9.195770797795268e-4
TRUE	piktogram	7428	-0.278	-0.1435240098658722
TRUE	genom	KT115	0.016	0.3483443406140317
FALSE	petél	KT387	-3.092	0.2895303633099563
TRUE	horizont	KT199	0.296	0.5955343516929252
TRUE	alkalom	KT153	1.587	-0.5037258866509068
TRUE	luftballon	KT382	-1.821	-0.08496982599560342
TRUE	rücsök	E5RQ3M	-1.879	-0.009712009273802788
FALSE	ború	KA110	-0.485	-0.12897038129693833
TRUE	bajadér	KT274	-1.417	-0.18445783701573223
FALSE	neoprén	KT286	-0.057	0.7462921345680091
TRUE	barát	KT309	1.221	-0.3077215277894372
TRUE	referál	KT167	-0.432	0.39140337032825845
TRUE	iszlám	KT308	1.246	-0.4798681236471445
TRUE	karakter	VVIBD1	1.43	-0.30592751278245767
FALSE	ingváll	KT222	-1.276	-0.38860799104157784
FALSE	bizmut	KT223	-0.988	-0.14452878573571248
TRUE	ómagyar	KT334	-0.441	0.003483924114308457
TRUE	csontdarab	KT395	-1.165	0.9569315900117784
TRUE	lakotthely	KT152	-2.472	-0.40407357672780836
TRUE	tököl	KT261	-1.12	0.0998453349697326
TRUE	árus	7419	-0.422	-0.4825864621245545
TRUE	gazdag	MMIID11	1.977	0.13365638481269906
TRUE	példakép	KT346	0.329	-0.24470560048658177
TRUE	tenger	KT328	1.456	-0.3770890438768067
FALSE	cugehőr	Kt187	-2.916	0.26879737383461044
TRUE	olaj	KT253	1.54	-0.5975097819568761
TRUE	nyersarany	KT289	-2.548	0.8261865771468991
TRUE	rámáz	7407	-3.171	0.1697427745870966
TRUE	lazúroz	KT296	-3.569	0.15062016912782325
TRUE	sziszeg	KT305	-0.745	-0.36715105585631236
FALSE	neoprén	KT393	-0.057	0.07165997826019754
FALSE	neoprén	AVH37D	-0.057	0.456335646490512
TRUE	régész	7417	0.538	-0.4604494164409686
TRUE	turné	KT387	0.819	-0.2735162169798718
FALSE	komál	KT365	-2.031	-0.3178183080919939
TRUE	nárcisz	KT395	-0.25	0.22852106651296084
TRUE	rejtőzik	KT107	0.612	-0.2863496272180338
TRUE	példakép	KT298	0.329	-0.3870973332213208
TRUE	genom	KT153	0.016	0.9020193788366626
TRUE	kanalaz	KT165	-1.325	-0.4525567156420664
TRUE	nárcisz	KT152	-0.25	-0.4842810684522184
TRUE	mítosz	KT214	0.619	-0.184421760705358
TRUE	gyapot	KT349	-0.198	-0.12238234628927963
TRUE	szegény	KT392	1.681	-0.6439475763547455
TRUE	gazdag	KT312	1.977	-0.5756575213280489
TRUE	időszak	KT383	1.939	-0.24151120866357284
TRUE	kislány	KT377	1.415	-0.5351353929297534
TRUE	irány	KT376	1.373	-0.08761883419146928
TRUE	lépték	Kt187	0.16	-0.6243489944334447
TRUE	testnedv	KT167	-0.969	8.146681036084513e-4
TRUE	dádá	DBNR1J	-1.428	-0.0850569245405652
TRUE	lágyék	AVH37D	-0.685	-0.31723447471551913
TRUE	kárpit	W6AC09	0.194	-0.31138067923228396
TRUE	töredék	KA121	0.316	0.3128050802144879
TRUE	szilikát	KT222	-0.363	-0.017146158835024163
TRUE	libling	7414	-1.946	0.865847602315926
TRUE	kondenzcsík	KT346	-1.009	0.33505337336957003
TRUE	nagybeteg	KT223	-0.276	0.027736755039538086
TRUE	nyersarany	KT274	-2.548	0.004728801573452336
TRUE	hálózsák	KT199	-0.037	-0.2691874898156035
FALSE	diffamál	KT255	-3.393	0.06849474742747853
TRUE	sárgaréz	7432	-0.031	-0.10836502467315062
TRUE	törékeny	KT256	0.894	-0.49496867894368396
TRUE	gyülemlik	7411	-1.145	-0.05244132150221706
FALSE	infimum	7436	-2.339	-0.3379933929680847
FALSE	kúpol	KT373	-1.906	0.19962514907569204
TRUE	lépték	KT167	0.16	-0.2220004549345133
TRUE	koenzim	KT319	0.003	1.3043342956567745
FALSE	pauzál	KT167	-3.092	1.3161548503513705
FALSE	diffamál	KT398	-3.393	-0.018469516477994795
TRUE	extrém	KT196	1.384	-0.315834663868509
TRUE	mítosz	kt353	0.619	-0.6519860448460323
TRUE	törköly	KT207	-0.572	0.17929197225003116
TRUE	törődik	KT371	0.7	0.519924106737063
TRUE	dipeptid	KT311	-1.46	0.5316306895690118
TRUE	régész	KT366	0.538	-0.3228810168903499
TRUE	pereg	KT127	0.061	0.38335923044089937
TRUE	balközép	KT252	-0.179	0.08254726100598289
TRUE	grafikon	KT348	0.471	-0.18873004736062862
TRUE	igény	KA108	1.885	-0.5366136277441241
FALSE	vabank	KT296	-2.247	0.6478202624181336
FALSE	nimbus	KT243	-2.756	0.6908194735512951
TRUE	iszlám	KT296	1.246	-0.1887783571567629
TRUE	csapattest	KT318	-1.301	0.868895094882886
TRUE	viszkózus	KT203	-0.482	-0.4997620513335618
TRUE	bolgár	Kt187	1.03	-0.7166922016520204
TRUE	közhely	KT350	0.426	-0.3083202487298144
TRUE	űrlap	KT348	1.015	-0.5996113011683138
TRUE	bélyeg	KT329	0.274	-0.5508233053322407
TRUE	hidegház	YA1VAL	-2.509	0.008959741371457938
TRUE	bacon	KT334	0.189	-0.6418648862584473
TRUE	csapdáz	KT201	-3.268	-0.020202707317559004
TRUE	dádá	7412	-1.428	0.08027960268837125
TRUE	irány	KT297	1.373	-0.6313749821894777
FALSE	aggófű	KT178	-1.365	-0.18586583030737117
FALSE	dipeptid	KT225	-1.46	-0.19967119512904707
TRUE	törköly	KT308	-0.572	-0.36471431595708453
TRUE	extrém	KT255	1.384	-0.1802636756565726
TRUE	türemlik	KT281	-2.393	-0.66076711909718
TRUE	ausztrál	7429	1.198	-0.3684583825480062
FALSE	lalláz	KT164	-3.268	0.04142021556202032
FALSE	kollapszus	KA106	-1.065	0.16779996008216524
TRUE	időszak	E5RQ3M	1.939	-0.14630404538890962
FALSE	türemlik	7431	-2.393	0.10526051065749673
TRUE	rakódik	KT392	0.094	-0.28838231754119736
FALSE	forrpont	KT329	-1.542	0.7233271490442609
TRUE	csengettyű	KT254	-0.622	-0.2389236547936479
TRUE	svábtök	KT363	-3.87	0.9737857556822948
TRUE	kencéz	M4A7D7	-3.569	0.11064652008708036
TRUE	ellenfél	KA117	1.362	0.2403034740180286
TRUE	hatalom	KT376	1.658	-0.748437927847189
FALSE	bizmut	W6AC09	-0.988	-0.2797271303965526
TRUE	mellényzseb	KT264	-1.973	-0.017247893406805565
TRUE	grafikon	KT199	0.471	-0.36240561864776116
FALSE	mellényzseb	KT365	-1.973	0.27218511241537197
TRUE	csapattest	KT216	-1.301	0.01127124029233313
TRUE	kitin	7436	-0.946	-0.37862845413717955
TRUE	cianid	7427	-0.711	0.0629747991613861
FALSE	krakéler	KT371	-1.411	0.4405748185702649
FALSE	bizmut	KT266	-0.988	-0.14041215371671256
TRUE	nárcisz	KT306	-0.25	-0.28103752973311835
TRUE	törődik	KT264	0.7	-0.0686964868651241
TRUE	horizont	KT179	0.296	-0.18344218451591449
TRUE	igény	KA127	1.885	-0.013085239548631972
TRUE	piktogram	KT127	-0.278	0.3858234678308403
FALSE	infimum	KT201	-2.339	1.3015531326647953
TRUE	tangózik	KT346	-1.78	-0.5109756350157516
TRUE	keresztény	KT201	1.817	-0.40646560844175267
TRUE	iszlám	KT221	1.246	-0.2678794451563621
TRUE	nimbus	KT205	-2.756	-0.39270931047175905
TRUE	szilikát	KT159	-0.363	0.2866290181739987
FALSE	piláf	KT176	-1.262	0.038999534879929125
TRUE	mellényzseb	7417	-1.973	0.3811724155391189
TRUE	sugár	KT156	0.422	0.040167380390641196
TRUE	bélyeg	Kt187	0.274	-0.681376724681368
TRUE	hálózsák	KT125	-0.037	-0.48858316482724523
FALSE	diffamál	KT262	-3.393	-0.07401259208663173
TRUE	selypít	KT243	-1.452	-0.3449793194605047
TRUE	biliárd	KT295	-0.011	0.5840742266463157
FALSE	nagybeteg	KT322	-0.276	0.2689081908070328
FALSE	skubizik	KA106	-3.171	-0.08071126440787325
