ID,condition,rt
93,unpredictable,635.9395291
93,unpredictable,607.2798237
93,unpredictable,825.6187564
93,unpredictable,543.405555
93,unpredictable,705.2167598
93,unpredictable,699.0255362
93,unpredictable,770.4677424
93,unpredictable,681.0702624
93,unpredictable,703.1866285
93,unpredictable,889.4363395
93,unpredictable,763.6879331
93,unpredictable,701.3844733
93,unpredictable,737.1387085
94,predictable,618.7286062
94,predictable,543.9114509
94,predictable,642.2981711
94,predictable,722.0888042
94,predictable,599.6957249
94,predictable,734.5176066
94,predictable,585.1751806
94,predictable,711.6461277
94,predictable,695.9708884
94,predictable,656.814711
94,predictable,676.0423998
94,predictable,801.953761
94,predictable,580.5641262
94,predictable,589.1356348
94,predictable,715.106926
94,predictable,620.6336738
94,predictable,638.5155325
94,predictable,622.7831744
94,predictable,774.0032512
94,predictable,774.9443245
94,predictable,795.1762508
94,predictable,778.3812315
94,predictable,692.0148892
94,predictable,700.0229997
94,predictable,608.1146188
94,unpredictable,629.8663424
94,unpredictable,732.5273096
94,unpredictable,708.2000187
94,unpredictable,615.2439043
94,unpredictable,748.0187294
94,unpredictable,585.3486505
94,unpredictable,764.9064803
94,unpredictable,782.4348351
94,unpredictable,731.4479391
94,unpredictable,771.0731668
94,unpredictable,611.3063052
94,unpredictable,731.4107764
94,unpredictable,764.4356602
94,unpredictable,807.5680962
94,unpredictable,634.6560075
94,unpredictable,637.6178077
94,unpredictable,705.7527475
94,unpredictable,791.98807
94,unpredictable,683.7521719
94,unpredictable,723.7111184
94,unpredictable,542.6686503
94,unpredictable,721.6780611
94,unpredictable,624.9587314
94,unpredictable,747.6308792
94,unpredictable,730.8449811
95,predictable,670.3794293
95,predictable,623.9835981
95,predictable,744.963928
95,predictable,734.9964435
95,predictable,725.3345556
95,predictable,566.1640141
95,predictable,813.4038639
95,predictable,680.7429379
95,predictable,701.4285286
95,predictable,720.59676
95,predictable,706.6612386
95,predictable,554.3152063
95,predictable,626.3994586
95,predictable,628.2063633
95,predictable,791.3050791
95,predictable,761.5895235
95,predictable,720.9523867
95,predictable,712.7558045
95,predictable,651.4467568
95,predictable,747.7359972
95,predictable,761.5088605
95,predictable,778.4287707
95,predictable,629.6660406
95,predictable,615.8095263
95,predictable,735.8661506
95,unpredictable,817.9186526
95,unpredictable,861.9361351
95,unpredictable,687.8603201
95,unpredictable,743.3574162
95,unpredictable,638.2284027
95,unpredictable,599.8904938
95,unpredictable,669.9977537
95,unpredictable,595.7062049
95,unpredictable,673.5290676
95,unpredictable,644.48641
95,unpredictable,663.1832189
95,unpredictable,636.0364315
95,unpredictable,748.5248114
95,unpredictable,716.1725909
95,unpredictable,754.9570989
95,unpredictable,859.4994409
95,unpredictable,606.9435848
95,unpredictable,612.8893508
95,unpredictable,796.4948956
95,unpredictable,711.5829681
95,unpredictable,654.2021385
95,unpredictable,590.6173011
95,unpredictable,688.5771635
95,unpredictable,698.162143
95,unpredictable,605.2574473
96,predictable,625.4180377
96,predictable,586.2010078
96,predictable,731.0386881
96,predictable,786.1748529
96,predictable,662.6620909
96,predictable,571.8517443
96,predictable,770.7828496
96,predictable,620.5617837
96,predictable,751.669205
96,predictable,747.6370886
96,predictable,821.2973677
96,predictable,806.0496379
96,predictable,775.3073144
96,predictable,719.8948176
96,predictable,814.5731282
96,predictable,927.6040817
96,predictable,616.2379696
96,predictable,756.6088783
96,predictable,721.7638559
96,predictable,680.5857779
96,predictable,737.0666789
96,predictable,662.2088429
96,predictable,595.0514197
96,predictable,616.3067934
96,predictable,700.8432631
96,unpredictable,613.42831
96,unpredictable,682.0756357
96,unpredictable,628.4726819
96,unpredictable,804.7422724
96,unpredictable,676.1798137
96,unpredictable,725.9294183
96,unpredictable,772.1614373
96,unpredictable,742.856556
96,unpredictable,763.346518
96,unpredictable,762.494196
96,unpredictable,766.9548682
96,unpredictable,600.8005974
96,unpredictable,711.9282771
96,unpredictable,712.4936514
96,unpredictable,713.9699786
96,unpredictable,739.6247243
96,unpredictable,737.741575
96,unpredictable,626.7290972
96,unpredictable,831.0226582
96,unpredictable,668.0355827
96,unpredictable,681.5617834
96,unpredictable,618.221069
96,unpredictable,693.846687
96,unpredictable,759.6016846
96,unpredictable,837.385357
97,predictable,666.8524473
97,predictable,796.7316801
97,predictable,718.9926215
97,predictable,800.8274623
97,predictable,549.3593085
97,predictable,719.146347
97,predictable,719.0783494
97,predictable,725.5513557
97,predictable,637.3470991
97,predictable,673.9134993
97,predictable,757.3457798
97,predictable,640.781512
97,predictable,671.5310296
97,predictable,735.6847889
97,predictable,696.7496751
97,predictable,727.0414531
97,predictable,800.7306859
97,predictable,792.9578676
97,predictable,721.1321127
97,predictable,684.6086396
97,predictable,744.2532708
97,predictable,692.7890016
97,predictable,661.9002304
97,predictable,771.7515473
97,predictable,783.5538796
97,unpredictable,552.8764891
97,unpredictable,760.2919751
97,unpredictable,718.6002584
97,unpredictable,690.9862169
97,unpredictable,749.6969883
97,unpredictable,808.2849208
97,unpredictable,676.4731746
97,unpredictable,770.0544027
97,unpredictable,807.2461956
97,unpredictable,810.6452821
97,unpredictable,680.5965817
97,unpredictable,628.4858717
97,unpredictable,730.8220105
97,unpredictable,627.8699483
97,unpredictable,804.8597793
97,unpredictable,730.2708756
97,unpredictable,721.9679937
97,unpredictable,642.2248737
97,unpredictable,688.36476
97,unpredictable,576.7095342
97,unpredictable,653.7637233
97,unpredictable,596.3719091
97,unpredictable,653.0072136
97,unpredictable,660.4124859
97,unpredictable,773.6290435
98,predictable,666.8808872
98,predictable,680.1544551
98,predictable,751.9162298
98,predictable,655.6959822
98,predictable,700.314199
98,predictable,620.2031798
98,predictable,685.5385081
98,predictable,723.2579248
98,predictable,811.0329315
98,predictable,850.4621347
98,predictable,787.1969478
98,predictable,706.5689702
98,predictable,718.0812125
98,predictable,699.675534
98,predictable,671.7671626
98,predictable,688.047151
98,predictable,649.1344271
98,predictable,802.0160521
98,predictable,671.1051772
98,predictable,763.9880886
98,predictable,694.8410147
98,predictable,763.1469226
98,predictable,806.9960227
98,predictable,714.128396
98,predictable,772.7984149
98,unpredictable,797.0849339
98,unpredictable,710.3781519
98,unpredictable,730.2392014
98,unpredictable,687.0663013
98,unpredictable,707.3027069
98,unpredictable,811.633047
98,unpredictable,628.2548706
98,unpredictable,699.788406
98,unpredictable,626.2094465
98,unpredictable,653.4914466
98,unpredictable,763.2095699
98,unpredictable,729.9621526
98,unpredictable,669.9751116
98,unpredictable,756.4233342
98,unpredictable,657.3171141
98,unpredictable,725.6921043
98,unpredictable,735.4388985
98,unpredictable,810.905878
98,unpredictable,689.6767338
98,unpredictable,657.8810636
98,unpredictable,669.9668547
98,unpredictable,661.004072
98,unpredictable,777.7500018
98,unpredictable,738.0294769
98,unpredictable,612.6330025
99,predictable,744.0445122
99,predictable,732.9102112
99,predictable,802.3033477
99,predictable,726.9883255
99,predictable,694.6876508
99,predictable,700.1789291
99,predictable,742.6909385
99,predictable,596.9663156
99,predictable,579.11247
99,predictable,677.1416983
99,predictable,717.2748237
99,predictable,670.1508541
99,predictable,632.101225
99,predictable,613.4347211
99,predictable,544.0647499
99,predictable,663.3332176
99,predictable,727.473477
99,predictable,744.2249417
99,predictable,700.1358804
99,predictable,602.9951661
99,predictable,800.0861792
99,predictable,723.2583576
99,predictable,709.8303461
99,predictable,786.5915061
99,predictable,673.009546
99,unpredictable,740.1702655
99,unpredictable,684.5912978
99,unpredictable,659.0186424
99,unpredictable,554.0899895
99,unpredictable,734.4069167
99,unpredictable,593.3654942
99,unpredictable,607.4466128
99,unpredictable,612.5522391
99,unpredictable,616.877139
99,unpredictable,696.9181009
99,unpredictable,574.1073731
99,unpredictable,594.2745255
99,unpredictable,708.4096234
99,unpredictable,649.822089
99,unpredictable,817.8175284
99,unpredictable,869.8454742
99,unpredictable,753.8322648
99,unpredictable,671.2911128
99,unpredictable,777.1395305
99,unpredictable,732.5098377
99,unpredictable,672.0519374
99,unpredictable,710.017006
99,unpredictable,616.7955557
99,unpredictable,604.3315072
99,unpredictable,635.21158
100,predictable,691.5456706
100,predictable,839.6029806
100,predictable,599.5702295
100,predictable,628.3716506
100,predictable,675.5167132
100,predictable,639.5991534
100,predictable,706.855854
100,predictable,706.7804747
100,predictable,679.6613866
100,predictable,742.8128172
100,predictable,608.1867638
100,predictable,807.0271901
100,predictable,754.2159634
100,predictable,726.1286074
100,predictable,641.2655279
100,predictable,664.743266
100,predictable,682.140439
100,predictable,686.6999528
100,predictable,684.6201266
100,predictable,728.2561269
100,predictable,779.3813017
100,predictable,779.0057653
100,predictable,624.417411
100,predictable,750.0956252
100,predictable,758.3519305
100,unpredictable,631.5307451
100,unpredictable,694.2726323
100,unpredictable,673.2717826
100,unpredictable,766.710588
100,unpredictable,525.4651464
100,unpredictable,652.9875017
100,unpredictable,636.5890672
100,unpredictable,697.2024179
100,unpredictable,721.445732
100,unpredictable,706.0320983
100,unpredictable,750.0874381
100,unpredictable,610.4363107
100,unpredictable,655.8325226
100,unpredictable,807.7666903
100,unpredictable,636.0648262
100,unpredictable,798.1345642
100,unpredictable,623.834386
100,unpredictable,597.4120361
100,unpredictable,660.022175
100,unpredictable,689.7132834
100,unpredictable,752.6975291
100,unpredictable,695.3629838
100,unpredictable,668.2602537
100,unpredictable,710.1904896
100,unpredictable,667.1945986
